﻿COUNTRY,YEAR,SPECIMEN,PATHOGEN,GENDER,ORIGIN,AGEGROUP,ANTIBIOTIC,RESISTANT,INTERMEDIATE,NONSUSCEPTIBLE,SUSCEPTIBLE,UNKNOWN_NO_AST,UNKNOWN_NO_BREAKPOINTS,BATCHID
JPN,2017,STOOL,SALSPP,M,HO,01<04,LVX,0,0,0,70,10,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,05<14,LVX,0,0,0,70,10,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,15<24,LVX,0,0,0,43,0,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,25<34,LVX,0,0,0,30,1,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,35<44,LVX,1,0,0,28,0,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,45<54,LVX,1,0,0,34,0,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,55<64,LVX,0,1,0,60,0,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,65<74,LVX,0,0,0,86,0,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,75<84,LVX,0,0,0,79,0,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,85<,LVX,0,0,0,33,0,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,<1,LVX,0,1,0,20,0,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,01<04,LVX,0,1,0,203,0,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,05<14,LVX,0,0,0,250,0,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,15<24,LVX,0,1,0,143,0,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,25<34,LVX,0,0,0,76,1,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,35<44,LVX,0,0,0,71,2,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,45<54,LVX,0,0,0,64,0,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,55<64,LVX,0,1,0,46,1,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,65<74,LVX,0,0,0,75,0,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,75<84,LVX,0,0,0,32,0,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,85<,LVX,0,0,0,18,0,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,<1,LVX,0,2,0,23,0,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,01<04,LVX,0,1,0,58,0,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,05<14,LVX,0,0,0,70,0,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,15<24,LVX,0,0,0,40,0,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,25<34,LVX,0,0,0,29,0,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,35<44,LVX,2,0,0,19,0,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,45<54,LVX,1,1,0,20,2,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,55<64,LVX,0,0,0,17,1,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,65<74,LVX,0,0,0,47,0,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,75<84,LVX,0,0,0,45,0,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,85<,LVX,0,0,0,40,0,0,DS1
JPN,2017,STOOL,SALSPP,M,CO,<1,CIP,0,1,0,7,16,1,DS1
JPN,2017,STOOL,SALSPP,M,CO,01<04,CIP,1,0,0,111,100,1,DS1
JPN,2017,STOOL,SALSPP,M,CO,05<14,CIP,1,0,0,162,168,0,DS1
JPN,2017,STOOL,SALSPP,M,CO,15<24,CIP,2,0,0,61,79,0,DS1
JPN,2017,STOOL,SALSPP,M,CO,25<34,CIP,2,0,0,51,76,0,DS1
JPN,2017,STOOL,SALSPP,M,CO,35<44,CIP,1,0,0,34,60,0,DS1
JPN,2017,STOOL,SALSPP,M,CO,45<54,CIP,2,0,0,33,34,0,DS1
JPN,2017,STOOL,SALSPP,M,CO,55<64,CIP,1,0,0,32,18,0,DS1
JPN,2017,STOOL,SALSPP,M,CO,65<74,CIP,0,0,0,43,54,0,DS1
JPN,2017,STOOL,SALSPP,M,CO,75<84,CIP,0,0,0,27,39,0,DS1
JPN,2017,STOOL,SALSPP,M,CO,85<,CIP,0,0,0,13,13,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,<1,CIP,0,0,0,5,34,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,01<04,CIP,0,0,0,31,49,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,05<14,CIP,0,0,0,33,47,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,15<24,CIP,0,0,0,26,17,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,25<34,CIP,0,0,0,7,24,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,35<44,CIP,1,0,0,12,16,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,45<54,CIP,1,0,0,9,25,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,55<64,CIP,0,0,0,28,33,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,65<74,CIP,0,0,0,39,47,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,75<84,CIP,0,0,0,38,41,0,DS1
JPN,2017,STOOL,SALSPP,M,HO,85<,CIP,0,0,0,16,16,1,DS1
JPN,2017,STOOL,SALSPP,F,CO,<1,CIP,0,0,0,7,14,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,01<04,CIP,1,0,0,87,116,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,05<14,CIP,0,0,0,112,138,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,15<24,CIP,0,0,0,62,81,1,DS1
JPN,2017,STOOL,SALSPP,F,CO,25<34,CIP,0,0,0,31,46,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,35<44,CIP,0,0,0,29,44,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,45<54,CIP,0,0,0,19,45,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,55<64,CIP,0,1,0,16,31,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,65<74,CIP,0,0,0,28,47,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,75<84,CIP,0,0,0,14,18,0,DS1
JPN,2017,STOOL,SALSPP,F,CO,85<,CIP,0,0,0,7,11,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,<1,CIP,0,0,0,7,18,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,01<04,CIP,0,0,0,25,34,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,05<14,CIP,0,0,0,25,45,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,15<24,CIP,0,0,0,11,29,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,25<34,CIP,0,0,0,12,17,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,35<44,CIP,1,0,0,7,13,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,45<54,CIP,1,0,0,9,14,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,55<64,CIP,0,0,0,8,10,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,65<74,CIP,0,0,0,25,22,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,75<84,CIP,0,0,0,22,23,0,DS1
JPN,2017,STOOL,SALSPP,F,HO,85<,CIP,0,0,0,14,26,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,<1,IPM,0,0,0,2,0,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,01<04,IPM,0,0,0,6,3,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,05<14,IPM,0,0,0,10,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,15<24,IPM,0,0,0,19,3,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,25<34,IPM,0,0,0,6,4,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,35<44,IPM,0,0,0,10,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,45<54,IPM,0,0,0,9,2,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,55<64,IPM,0,0,0,13,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,65<74,IPM,0,0,0,29,5,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,75<84,IPM,0,0,0,35,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,85<,IPM,0,0,0,7,2,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,<1,IPM,0,0,0,2,0,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,01<04,IPM,0,0,0,9,2,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,05<14,IPM,0,0,0,9,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,15<24,IPM,0,0,0,10,0,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,25<34,IPM,0,0,0,6,0,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,35<44,IPM,0,0,0,4,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,45<54,IPM,0,0,0,6,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,55<64,IPM,0,0,0,22,2,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,65<74,IPM,0,0,0,28,7,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,75<84,IPM,0,0,0,27,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,85<,IPM,0,0,0,8,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,<1,IPM,0,0,0,3,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,01<04,IPM,0,0,0,6,2,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,05<14,IPM,0,0,0,12,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,15<24,IPM,0,0,0,10,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,25<34,IPM,0,0,0,2,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,35<44,IPM,0,0,0,3,4,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,45<54,IPM,0,0,0,5,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,55<64,IPM,0,0,0,2,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,65<74,IPM,0,0,0,13,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,75<84,IPM,0,0,0,13,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,85<,IPM,0,0,0,17,2,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,<1,IPM,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,01<04,IPM,0,0,0,8,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,05<14,IPM,0,0,0,3,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,15<24,IPM,0,0,0,4,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,25<34,IPM,0,0,0,3,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,35<44,IPM,0,0,0,4,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,45<54,IPM,0,0,0,4,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,55<64,IPM,0,0,0,8,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,65<74,IPM,0,0,0,13,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,75<84,IPM,0,0,0,18,1,1,DS1
JPN,2017,BLOOD,SALSPP,F,HO,85<,IPM,0,0,0,10,0,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,<1,MEM,0,0,0,1,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,01<04,MEM,0,0,0,7,2,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,05<14,MEM,0,0,0,11,0,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,15<24,MEM,0,0,0,21,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,25<34,MEM,0,0,0,6,4,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,35<44,MEM,0,0,0,11,0,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,45<54,MEM,0,0,0,10,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,55<64,MEM,0,0,0,13,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,65<74,MEM,0,0,0,34,0,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,75<84,MEM,0,0,0,34,2,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,85<,MEM,0,0,0,8,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,<1,MEM,0,0,0,1,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,01<04,MEM,0,0,0,10,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,05<14,MEM,0,0,0,10,0,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,15<24,MEM,0,0,0,10,0,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,25<34,MEM,0,0,0,6,0,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,35<44,MEM,0,0,0,5,0,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,45<54,MEM,0,0,0,7,0,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,55<64,MEM,0,0,0,21,3,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,65<74,MEM,0,0,0,28,7,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,75<84,MEM,0,0,0,27,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,85<,MEM,0,0,0,8,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,<1,MEM,0,0,0,3,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,01<04,MEM,0,0,0,8,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,05<14,MEM,0,0,0,13,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,15<24,MEM,0,0,0,10,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,25<34,MEM,0,0,0,3,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,35<44,MEM,0,0,0,6,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,45<54,MEM,0,0,0,5,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,55<64,MEM,0,0,0,2,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,65<74,MEM,0,0,0,13,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,75<84,MEM,0,0,0,10,3,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,85<,MEM,0,0,0,17,2,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,<1,MEM,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,01<04,MEM,0,0,0,7,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,05<14,MEM,0,0,0,4,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,15<24,MEM,0,0,0,5,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,25<34,MEM,0,0,0,3,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,35<44,MEM,0,0,0,4,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,45<54,MEM,0,0,0,5,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,55<64,MEM,0,0,0,8,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,65<74,MEM,0,0,0,12,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,75<84,MEM,0,0,0,17,3,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,85<,MEM,0,0,0,9,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,<1,DOR,0,0,0,0,2,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,01<04,DOR,0,0,0,0,9,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,05<14,DOR,0,0,0,0,10,1,DS1
JPN,2017,BLOOD,SALSPP,M,CO,15<24,DOR,0,0,0,0,19,3,DS1
JPN,2017,BLOOD,SALSPP,M,CO,25<34,DOR,0,0,0,0,10,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,35<44,DOR,0,0,0,0,10,1,DS1
JPN,2017,BLOOD,SALSPP,M,CO,45<54,DOR,0,0,0,0,11,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,55<64,DOR,0,0,0,0,14,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,65<74,DOR,0,0,0,0,32,2,DS1
JPN,2017,BLOOD,SALSPP,M,CO,75<84,DOR,0,0,0,0,35,1,DS1
JPN,2017,BLOOD,SALSPP,M,CO,85<,DOR,0,0,0,0,8,1,DS1
JPN,2017,BLOOD,SALSPP,M,HO,<1,DOR,0,0,0,0,2,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,01<04,DOR,0,0,0,0,10,1,DS1
JPN,2017,BLOOD,SALSPP,M,HO,05<14,DOR,0,0,0,0,10,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,15<24,DOR,0,0,0,0,9,1,DS1
JPN,2017,BLOOD,SALSPP,M,HO,25<34,DOR,0,0,0,0,6,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,35<44,DOR,0,0,0,0,5,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,45<54,DOR,0,0,0,0,7,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,55<64,DOR,0,0,0,0,21,3,DS1
JPN,2017,BLOOD,SALSPP,M,HO,65<74,DOR,0,0,0,0,35,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,75<84,DOR,0,0,0,0,24,4,DS1
JPN,2017,BLOOD,SALSPP,M,HO,85<,DOR,0,0,0,0,8,1,DS1
JPN,2017,BLOOD,SALSPP,F,CO,<1,DOR,0,0,0,0,2,1,DS1
JPN,2017,BLOOD,SALSPP,F,CO,01<04,DOR,0,0,0,0,6,2,DS1
JPN,2017,BLOOD,SALSPP,F,CO,05<14,DOR,0,0,0,0,13,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,15<24,DOR,0,0,0,0,10,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,25<34,DOR,0,0,0,0,3,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,35<44,DOR,0,0,0,0,7,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,45<54,DOR,0,0,0,0,5,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,55<64,DOR,0,0,0,0,2,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,65<74,DOR,0,0,0,0,13,1,DS1
JPN,2017,BLOOD,SALSPP,F,CO,75<84,DOR,0,0,0,0,12,1,DS1
JPN,2017,BLOOD,SALSPP,F,CO,85<,DOR,0,0,0,0,18,1,DS1
JPN,2017,BLOOD,SALSPP,F,HO,<1,DOR,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,01<04,DOR,0,0,0,0,8,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,05<14,DOR,0,0,0,0,4,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,15<24,DOR,0,0,0,0,5,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,25<34,DOR,0,0,0,0,3,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,35<44,DOR,0,0,0,0,4,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,45<54,DOR,0,0,0,0,5,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,55<64,DOR,0,0,0,0,7,1,DS1
JPN,2017,BLOOD,SALSPP,F,HO,65<74,DOR,0,0,0,0,12,1,DS1
JPN,2017,BLOOD,SALSPP,F,HO,75<84,DOR,0,0,0,0,19,1,DS1
JPN,2017,BLOOD,SALSPP,F,HO,85<,DOR,0,0,0,0,10,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,<1,CTX,0,0,0,1,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,01<04,CTX,0,0,0,7,2,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,05<14,CTX,0,0,0,6,5,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,15<24,CTX,0,0,0,17,5,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,25<34,CTX,0,0,0,9,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,35<44,CTX,1,0,0,9,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,45<54,CTX,1,0,0,8,2,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,55<64,CTX,0,0,0,13,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,65<74,CTX,0,0,0,23,11,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,75<84,CTX,0,0,0,27,9,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,85<,CTX,0,0,0,7,2,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,<1,CTX,0,0,0,1,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,01<04,CTX,0,0,0,9,2,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,05<14,CTX,0,0,0,8,2,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,15<24,CTX,0,0,0,8,2,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,25<34,CTX,0,0,0,4,2,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,35<44,CTX,0,0,0,3,2,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,45<54,CTX,1,0,0,3,3,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,55<64,CTX,0,0,0,15,9,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,65<74,CTX,0,0,0,24,11,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,75<84,CTX,1,0,0,20,7,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,85<,CTX,0,0,0,4,5,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,<1,CTX,0,0,0,3,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,01<04,CTX,0,0,0,6,2,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,05<14,CTX,0,0,0,10,3,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,15<24,CTX,0,1,0,8,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,25<34,CTX,0,0,0,2,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,35<44,CTX,0,0,0,3,4,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,45<54,CTX,0,0,0,3,2,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,55<64,CTX,0,0,0,2,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,65<74,CTX,0,0,0,13,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,75<84,CTX,0,0,0,6,7,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,85<,CTX,0,0,0,12,7,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,<1,CTX,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,01<04,CTX,0,0,0,6,2,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,05<14,CTX,0,0,0,3,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,15<24,CTX,0,0,0,5,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,25<34,CTX,0,0,0,3,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,35<44,CTX,0,0,0,3,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,45<54,CTX,0,0,0,2,3,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,55<64,CTX,0,0,0,8,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,65<74,CTX,0,0,0,9,4,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,75<84,CTX,1,0,0,13,6,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,85<,CTX,0,0,0,8,2,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,<1,CRO,0,0,0,1,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,01<04,CRO,0,0,0,4,5,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,05<14,CRO,0,0,0,10,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,15<24,CRO,0,0,0,18,4,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,25<34,CRO,0,0,0,5,5,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,35<44,CRO,1,0,0,5,5,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,45<54,CRO,1,0,0,5,5,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,55<64,CRO,0,0,0,10,4,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,65<74,CRO,0,0,0,21,13,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,75<84,CRO,0,0,0,19,17,0,DS1
JPN,2017,BLOOD,SALSPP,M,CO,85<,CRO,0,0,0,6,3,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,<1,CRO,0,0,0,1,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,01<04,CRO,0,0,0,6,5,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,05<14,CRO,0,0,0,9,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,15<24,CRO,0,0,0,4,6,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,25<34,CRO,0,0,0,6,0,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,35<44,CRO,0,0,0,2,3,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,45<54,CRO,1,0,0,5,1,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,55<64,CRO,0,0,0,16,7,1,DS1
JPN,2017,BLOOD,SALSPP,M,HO,65<74,CRO,0,0,0,18,17,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,75<84,CRO,1,0,0,19,8,0,DS1
JPN,2017,BLOOD,SALSPP,M,HO,85<,CRO,0,0,0,5,4,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,<1,CRO,0,0,0,3,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,01<04,CRO,0,0,0,5,3,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,05<14,CRO,0,0,0,11,2,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,15<24,CRO,0,1,0,6,3,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,25<34,CRO,0,0,0,3,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,35<44,CRO,0,0,0,6,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,45<54,CRO,0,0,0,4,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,55<64,CRO,0,0,0,1,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,65<74,CRO,0,0,0,10,4,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,75<84,CRO,0,0,0,7,6,0,DS1
JPN,2017,BLOOD,SALSPP,F,CO,85<,CRO,0,0,0,14,5,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,<1,CRO,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,01<04,CRO,0,0,0,4,4,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,05<14,CRO,0,0,0,2,2,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,15<24,CRO,0,0,0,4,1,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,25<34,CRO,0,0,0,3,0,0,DS1
JPN,2017,BLOOD,SALSPP,F,HO,35<44,CRO,0,0,0,3,1,0,DS1
